"time","VA.mean_value"
"2024-02-10T08:00:00.000+04:00","12.105263157894736"
"2024-02-10T13:04:00.000+04:00","12.791666666666666"
"2024-02-10T18:08:00.000+04:00","12.891891891891891"
"2024-02-10T23:12:00.000+04:00","13.2"
"2024-02-11T04:16:00.000+04:00","13.242424242424242"
"2024-02-11T09:20:00.000+04:00","13.178571428571429"
"2024-02-11T14:24:00.000+04:00","13.5"
"2024-02-11T19:28:00.000+04:00","13.483870967741936"
"2024-02-12T00:32:00.000+04:00","13.451612903225806"
"2024-02-12T05:36:00.000+04:00","13.384615384615385"
"2024-02-12T10:40:00.000+04:00","13.075"
"2024-02-12T15:44:00.000+04:00","13.28125"
"2024-02-12T20:48:00.000+04:00","13.4375"
"2024-02-13T01:52:00.000+04:00","13.476190476190476"
"2024-02-13T06:56:00.000+04:00","12.827586206896552"
"2024-02-13T12:00:00.000+04:00","12.891891891891891"
"2024-02-13T17:04:00.000+04:00","12.923076923076923"
"2024-02-13T22:08:00.000+04:00","13.285714285714286"
"2024-02-14T03:12:00.000+04:00","13.157894736842104"
"2024-02-14T08:16:00.000+04:00","12.285714285714286"
"2024-02-14T13:20:00.000+04:00","14.047619047619047"
"2024-02-14T18:24:00.000+04:00","12.758620689655173"
"2024-02-14T23:28:00.000+04:00","13.142857142857142"
"2024-02-15T04:32:00.000+04:00","13.222222222222221"
"2024-02-15T09:36:00.000+04:00","12.481481481481481"
"2024-02-15T14:40:00.000+04:00","12.857142857142858"
"2024-02-15T19:44:00.000+04:00","13.03448275862069"
"2024-02-16T00:48:00.000+04:00","12.93939393939394"
"2024-02-16T05:52:00.000+04:00","13.083333333333334"
"2024-02-16T10:56:00.000+04:00","12.8"
"2024-02-16T16:00:00.000+04:00","13.027027027027026"
"2024-02-16T21:04:00.000+04:00","12.791666666666666"
"2024-02-17T02:08:00.000+04:00","13.24390243902439"
"2024-02-17T07:12:00.000+04:00","12.444444444444445"
"2024-02-17T12:16:00.000+04:00","12.357142857142858"
"2024-02-17T17:20:00.000+04:00","12.709677419354838"
"2024-02-17T22:24:00.000+04:00","12.323529411764707"
"2024-02-18T03:28:00.000+04:00","13.256410256410257"
"2024-02-18T08:32:00.000+04:00","13.0625"
"2024-02-18T13:36:00.000+04:00","13.242424242424242"
"2024-02-18T18:40:00.000+04:00","13.130434782608695"
"2024-02-18T23:44:00.000+04:00","13.088235294117647"
"2024-02-19T04:48:00.000+04:00","13.115384615384615"
"2024-02-19T09:52:00.000+04:00","16.608695652173914"
"2024-02-19T14:56:00.000+04:00","14.866666666666667"
"2024-02-19T20:00:00.000+04:00","13.055555555555555"
"2024-02-20T01:04:00.000+04:00","13.466666666666667"
"2024-02-20T06:08:00.000+04:00","13.157894736842104"
"2024-02-20T11:12:00.000+04:00","33.89655172413793"
"2024-02-20T16:16:00.000+04:00","16.310344827586206"
"2024-02-20T21:20:00.000+04:00","13.217391304347826"
"2024-02-21T02:24:00.000+04:00","13.392857142857142"
"2024-02-21T07:28:00.000+04:00","28.333333333333332"
"2024-02-21T12:32:00.000+04:00","29.375"
"2024-02-21T17:36:00.000+04:00","13.5"
"2024-02-21T22:40:00.000+04:00","12.966666666666667"
"2024-02-22T03:44:00.000+04:00","13.238095238095237"
"2024-02-22T08:48:00.000+04:00","12.444444444444445"
"2024-02-22T13:52:00.000+04:00","13.125"
"2024-02-22T18:56:00.000+04:00","13.419354838709678"
"2024-02-23T00:00:00.000+04:00","13.294117647058824"
"2024-02-23T05:04:00.000+04:00","13.387096774193548"
"2024-02-23T10:08:00.000+04:00","12.875"
"2024-02-23T15:12:00.000+04:00","13.172413793103448"
"2024-02-23T20:16:00.000+04:00","13.108108108108109"
"2024-02-24T01:20:00.000+04:00","13.379310344827585"
"2024-02-24T06:24:00.000+04:00","13"
"2024-02-24T11:28:00.000+04:00","12.4"
"2024-02-24T16:32:00.000+04:00","13.225806451612904"
"2024-02-24T21:36:00.000+04:00","12.80952380952381"
"2024-02-25T02:40:00.000+04:00","13.303030303030303"
"2024-02-25T07:44:00.000+04:00","12.75"
"2024-02-25T12:48:00.000+04:00","13.2"
"2024-02-25T17:52:00.000+04:00","13.235294117647058"
"2024-02-25T22:56:00.000+04:00","13.043478260869565"
"2024-02-26T04:00:00.000+04:00","12.96774193548387"
"2024-02-26T09:04:00.000+04:00","29.454545454545453"
"2024-02-26T14:08:00.000+04:00","13.137931034482758"
"2024-02-26T19:12:00.000+04:00","13.4"
"2024-02-27T00:16:00.000+04:00","13.393939393939394"
"2024-02-27T05:20:00.000+04:00","22.387096774193548"
"2024-02-27T10:24:00.000+04:00","41.529411764705884"
